DATE,adaptive_regime
2014-02-05,0.0
2014-02-06,0.0
2014-02-07,0.0
2014-02-10,0.0
2014-02-11,0.0
2014-02-12,0.0
2014-02-13,0.0
2014-02-14,0.0
2014-02-18,0.0
2014-02-19,0.0
2014-02-20,0.0
2014-02-21,0.0
2014-02-24,0.0
2014-02-25,0.0
2014-02-26,0.0
2014-02-27,0.0
2014-02-28,0.0
2014-03-03,0.0
2014-03-04,0.0
2014-03-05,0.0
2014-03-06,0.0
2014-03-07,0.0
2014-03-10,0.0
2014-03-11,0.0
2014-03-12,0.0
2014-03-13,0.0
2014-03-14,0.0
2014-03-17,0.0
2014-03-18,0.0
2014-03-19,0.0
2014-03-20,0.0
2014-03-21,0.0
2014-03-24,0.0
2014-03-25,0.0
2014-03-26,0.0
2014-03-27,0.0
2014-03-28,0.0
2014-03-31,0.0
2014-04-01,0.0
2014-04-02,0.0
2014-04-03,0.0
2014-04-04,0.0
2014-04-07,0.0
2014-04-08,0.0
2014-04-09,0.0
2014-04-10,0.0
2014-04-11,0.0
2014-04-14,0.0
2014-04-15,0.0
2014-04-16,0.0
2014-04-17,0.0
2014-04-21,0.0
2014-04-22,0.0
2014-04-23,0.0
2014-04-24,0.0
2014-04-25,0.0
2014-04-28,0.0
2014-04-29,0.0
2014-04-30,-0.0010831421616422554
2014-05-01,0.0014182224599519535
2014-05-02,0.001195783252496171
2014-05-05,-0.0009610505371578908
2014-05-06,0.0005431902210857366
2014-05-07,-0.0013676708713065452
2014-05-08,-0.0016559572872680071
2014-05-09,-0.0005556403616062894
2014-05-12,0.00024852948004760366
2014-05-13,0.00022767492379280595
2014-05-14,0.00027370556996369913
2014-05-15,0.0002810721484973211
2014-05-16,0.0001577244204810619
2014-05-19,-0.0013210572031752943
2014-05-20,-0.0007922459290210425
2014-05-21,-0.0006293407762897572
2014-05-22,0.00040481854934291603
2014-05-23,0.0003145318082770492
2014-05-27,0.000829188032167452
2014-05-28,0.00043733220814703945
2014-05-29,-0.00047536171823399267
2014-05-30,-0.00030000000000000003
2014-06-02,0.0
2014-06-03,0.0
2014-06-04,0.0
2014-06-05,0.0
2014-06-06,0.0
2014-06-09,0.0
2014-06-10,0.0
2014-06-11,0.0
2014-06-12,0.0
2014-06-13,0.0
2014-06-16,0.0
2014-06-17,0.0
2014-06-18,0.0
2014-06-19,0.0
2014-06-20,0.0
2014-06-23,0.0
2014-06-24,0.0
2014-06-25,0.0
2014-06-26,0.0
2014-06-27,0.0
2014-06-30,0.0
2014-07-01,0.0
2014-07-02,0.0
2014-07-03,0.0
2014-07-07,0.0
2014-07-08,0.0
2014-07-09,0.0
2014-07-10,0.0
2014-07-11,0.0
2014-07-14,0.0
2014-07-15,0.0
2014-07-16,0.0
2014-07-17,0.0
2014-07-18,0.0
2014-07-21,0.0
2014-07-22,0.0
2014-07-23,0.0
2014-07-24,0.0
2014-07-25,0.0
2014-07-28,0.0
2014-07-29,0.0
2014-07-30,-0.003273790874902276
2014-07-31,-0.0013691667630453038
2014-08-01,-0.0009687640865936788
2014-08-04,-0.0006451812413155427
2014-08-05,0.0007281633054232124
2014-08-06,-9.72824690351469e-05
2014-08-07,0.0013096869098406386
2014-08-08,0.0005450256629139282
2014-08-11,-0.00039525586435746235
2014-08-12,-0.0012197832840828333
2014-08-13,0.0003936900585433049
2014-08-14,0.001186903741786179
2014-08-15,0.002532012391345536
2014-08-18,-0.0019546298935163783
2014-08-19,-0.000774248198727431
2014-08-20,0.0013019420162653978
2014-08-21,0.0013055235183091918
2014-08-22,0.001583223137053231
2014-08-25,0.0016708302772386351
2014-08-26,-0.001489375451349961
2014-08-27,0.0014022384748072212
2014-08-28,-0.0006214451944328997
2014-08-29,-0.0003024104852163695
2014-09-02,-0.0004933188569102766
2014-09-03,0.00017897411341273942
2014-09-04,-0.0006432290313460524
2014-09-05,-0.00036006971399929445
2014-09-08,0.0003989638204640017
2014-09-09,0.0002427487732592548
2014-09-10,-0.00045614522825363846
2014-09-11,-0.00030459460396897926
2014-09-12,-0.0005798195739406591
2014-09-15,-0.00010715163890633726
2014-09-16,-0.0005894423667527408
2014-09-17,0.0004505298798002371
2014-09-18,0.00013773204960430515
2014-09-19,0.0008154055614885453
2014-09-22,-0.00033915897319208887
2014-09-23,0.00028502121691788436
2014-09-24,-0.00018189052920184815
2014-09-25,0.00029868966376000387
2014-09-26,0.00021351821944238394
2014-09-29,-0.0003
2014-09-30,0.0
2014-10-01,0.0
2014-10-02,0.0
2014-10-03,0.0
2014-10-06,0.0
2014-10-07,0.0
2014-10-08,0.0
2014-10-09,0.0
2014-10-10,0.0
2014-10-13,0.0
2014-10-14,0.0
2014-10-15,0.0
2014-10-16,0.0
2014-10-17,0.0
2014-10-20,0.0
2014-10-21,0.0
2014-10-22,0.0
2014-10-23,0.0
2014-10-24,0.0
2014-10-27,0.0
2014-10-28,0.0
2014-10-29,0.0
2014-10-30,0.0
2014-10-31,0.0
2014-11-03,0.0
2014-11-04,0.0
2014-11-05,0.0
2014-11-06,0.0
2014-11-07,0.0
2014-11-10,0.0
2014-11-11,0.0
2014-11-12,0.0
2014-11-13,0.0
2014-11-14,0.0
2014-11-17,0.0
2014-11-18,0.0
2014-11-19,0.0
2014-11-20,0.0
2014-11-21,0.0
2014-11-24,0.0
2014-11-25,0.0
2014-11-26,0.0
2014-11-28,0.0
2014-12-01,0.0
2014-12-02,0.0
2014-12-03,0.0
2014-12-04,0.0
2014-12-05,0.0
2014-12-08,0.0
2014-12-09,0.0
2014-12-10,0.0
2014-12-11,0.0
2014-12-12,0.0
2014-12-15,0.0
2014-12-16,0.0
2014-12-17,0.0
2014-12-18,0.0
2014-12-19,0.0
2014-12-22,0.0
2014-12-23,0.0
2014-12-24,0.0
2014-12-26,0.0
2014-12-29,0.0
2014-12-30,0.0
2014-12-31,0.0
2015-01-02,0.0
2015-01-05,0.0
2015-01-06,0.0
2015-01-07,0.0
2015-01-08,0.0
2015-01-09,0.0
2015-01-12,0.0
2015-01-13,0.0
2015-01-14,0.0
2015-01-15,0.0
2015-01-16,0.0
2015-01-20,0.0
2015-01-21,0.0
2015-01-22,0.0
2015-01-23,0.0
2015-01-26,0.0
2015-01-27,0.0
2015-01-28,0.0
2015-01-29,0.0
2015-01-30,0.0
2015-02-02,0.0
2015-02-03,0.0
2015-02-04,0.0
2015-02-05,0.0
2015-02-06,0.0
2015-02-09,0.0
2015-02-10,0.0
2015-02-11,0.0
2015-02-12,0.0
2015-02-13,0.0
2015-02-17,0.0
2015-02-18,0.0
2015-02-19,0.0
2015-02-20,0.0
2015-02-23,0.0
2015-02-24,0.0
2015-02-25,0.0
2015-02-26,0.0
2015-02-27,0.0
2015-03-02,0.0
2015-03-03,0.0
2015-03-04,0.0
2015-03-05,0.0
2015-03-06,0.0
2015-03-09,0.0
2015-03-10,0.0
2015-03-11,0.0
2015-03-12,0.0
2015-03-13,0.0
2015-03-16,0.0
2015-03-17,0.0
2015-03-18,0.0
2015-03-19,0.0
2015-03-20,0.0
2015-03-23,0.0
2015-03-24,0.0
2015-03-25,0.0
2015-03-26,0.0
2015-03-27,0.0
2015-03-30,0.0
2015-03-31,0.0
2015-04-01,0.0
2015-04-02,0.0
2015-04-06,0.0
2015-04-07,0.0
2015-04-08,0.0
2015-04-09,0.0
2015-04-10,0.0
2015-04-13,0.0
2015-04-14,0.0
2015-04-15,0.0
2015-04-16,0.0
2015-04-17,0.0
2015-04-20,0.0
2015-04-21,0.0
2015-04-22,0.0
2015-04-23,0.0
2015-04-24,0.0
2015-04-27,0.0
2015-04-28,0.0
2015-04-29,0.0
2015-04-30,0.0
2015-05-01,0.0
2015-05-04,0.0
2015-05-05,0.0
2015-05-06,0.0
2015-05-07,0.0
2015-05-08,0.0
2015-05-11,0.0
2015-05-12,0.0
2015-05-13,0.0
2015-05-14,0.0
2015-05-15,0.0
2015-05-18,0.0
2015-05-19,0.0
2015-05-20,0.0
2015-05-21,0.0
2015-05-22,0.0
2015-05-26,0.0
2015-05-27,0.0
2015-05-28,0.0
2015-05-29,0.0
2015-06-01,0.0
2015-06-02,0.0
2015-06-03,0.0
2015-06-04,0.0
2015-06-05,0.0
2015-06-08,0.0
2015-06-09,0.0
2015-06-10,0.0
2015-06-11,0.0
2015-06-12,0.0
2015-06-15,0.0
2015-06-16,0.0
2015-06-17,0.0
2015-06-18,0.0
2015-06-19,0.0
2015-06-22,0.0
2015-06-23,0.0
2015-06-24,0.0
2015-06-25,0.0
2015-06-26,0.0
2015-06-29,0.0
2015-06-30,0.001629600125197755
2015-07-01,0.0026173815683948978
2015-07-02,0.00168440855341195
2015-07-06,-0.0055166953205702295
2015-07-07,-0.00332517736813032
2015-07-08,-0.002427261824610366
2015-07-09,0.005646347956543845
2015-07-10,0.004396370004521289
2015-07-13,0.00035206449149404595
2015-07-14,-0.0005945188008890713
2015-07-15,-0.0027032511662845324
2015-07-16,-0.0025169509505571855
2015-07-17,-0.002114514801258048
2015-07-20,0.0005146324345586552
2015-07-21,-0.0021349828625299395
2015-07-22,-0.00236762494943649
2015-07-23,-0.003356171117100157
2015-07-24,-0.0002490907994553785
2015-07-27,-0.0011123611099875617
2015-07-28,0.002615896316056695
2015-07-29,0.0007956450492346602
2015-07-30,-0.0011066434306747969
2015-07-31,-0.00036612686577771816
2015-08-03,0.0022311173937485038
2015-08-04,-0.00127376194319721
2015-08-05,0.00011803829379763791
2015-08-06,0.00014240475596928736
2015-08-07,-0.00011055700217607898
2015-08-10,-0.0002876369938278735
2015-08-11,9.868470423053208e-06
2015-08-12,-0.0003938188205514311
2015-08-13,0.0004813134875610235
2015-08-14,0.00010302539438794069
2015-08-17,-0.00025190883473765846
2015-08-18,-8.009966637239267e-05
2015-08-19,0.0006932814029106778
2015-08-20,-0.000649250007899542
2015-08-21,2.1729650468968038e-05
2015-08-24,-0.0008490053241185192
2015-08-25,0.00015680334122179535
2015-08-26,-0.00030385628088522017
2015-08-27,3.2325949458235245e-05
2015-08-28,-0.0005015002023988314
2015-08-31,-0.0007944041246219662
2015-09-01,-0.0004001848595061771
2015-09-02,4.0344316439091556e-05
2015-09-03,-7.713211609910705e-05
2015-09-04,-7.453461364788407e-05
2015-09-08,-0.0005857844359190637
2015-09-09,0.0006984064058321832
2015-09-10,-2.992098508863104e-05
2015-09-11,5.117472653941592e-05
2015-09-14,-3.345061748181214e-05
2015-09-15,-6.64314172215644e-05
2015-09-16,-0.0004343965124421023
2015-09-17,-0.0007377392997439311
2015-09-18,0.0004364938948339505
2015-09-21,-0.00020271809892533248
2015-09-22,0.0002578704794534384
2015-09-23,0.0003379723251520862
2015-09-24,0.00048649270447333935
2015-09-25,-0.00021403229726719042
2015-09-28,0.00026468039970902347
2015-09-29,-3.5112037282461744e-05
2015-09-30,0.00048571707532534805
2015-10-01,-0.00042104218077387563
2015-10-02,0.0006164133432177812
2015-10-05,0.000163828444914637
2015-10-06,5.567590497641389e-05
2015-10-07,-0.00039407609533697143
2015-10-08,0.00010535620147548565
2015-10-09,-0.00036489097621469424
2015-10-12,0.0003301889420456838
2015-10-13,3.9059227872411925e-05
2015-10-14,0.0005205607061105717
2015-10-15,-0.0004736990124015762
2015-10-16,-0.0001487964303851798
2015-10-19,0.0001270515725596662
2015-10-20,-0.0001804117944632035
2015-10-21,-0.0004659576445869563
2015-10-22,0.00028039934092148383
2015-10-23,-0.00047187247668247276
2015-10-26,-4.7860702898669844e-05
2015-10-27,0.0002806732376275095
2015-10-28,-0.0003
2015-10-29,0.0
2015-10-30,0.0
2015-11-02,0.0
2015-11-03,0.0
2015-11-04,0.0
2015-11-05,0.0
2015-11-06,0.0
2015-11-09,0.0
2015-11-10,0.0
2015-11-11,0.0
2015-11-12,0.0
2015-11-13,0.0
2015-11-16,0.0
2015-11-17,0.0
2015-11-18,0.0
2015-11-19,0.0
2015-11-20,0.0
2015-11-23,0.0
2015-11-24,0.0
2015-11-25,0.0
2015-11-27,0.0
2015-11-30,0.0
2015-12-01,0.0
2015-12-02,0.0
2015-12-03,0.0
2015-12-04,0.0
2015-12-07,0.0
2015-12-08,0.0
2015-12-09,0.0
2015-12-10,0.0
2015-12-11,0.0
2015-12-14,0.0
2015-12-15,0.0
2015-12-16,0.0
2015-12-17,0.0
2015-12-18,0.0
2015-12-21,0.0
2015-12-22,0.0
2015-12-23,0.0
2015-12-24,0.0
2015-12-28,0.0
2015-12-29,0.0038986063099142234
2015-12-30,0.0008873390185779513
2015-12-31,0.0006799840631484929
2016-01-04,-0.002489956015772838
2016-01-05,0.003174238081378404
2016-01-06,-0.0024629199070666428
2016-01-07,0.001878452362112145
2016-01-08,0.0008567517771339355
2016-01-11,0.004198850272893616
2016-01-12,-0.005416255204144842
2016-01-13,-0.00210935644612832
2016-01-14,0.00563402206534586
2016-01-15,0.001127211106760094
2016-01-19,-0.006115876494693603
2016-01-20,-0.0020930181977831205
2016-01-21,0.002502304822050615
2016-01-22,-2.9330469368475122e-05
2016-01-25,-0.002043575888164631
2016-01-26,0.0010538206836517294
2016-01-27,0.0008612667565876927
2016-01-28,0.0014088366475374125
2016-01-29,-0.001958874103611962
2016-02-01,0.0006610999060316854
2016-02-02,0.00013232534741620196
2016-02-03,-0.0008227933917047775
2016-02-04,-0.00011665035023556986
2016-02-05,-0.0002795220151367519
2016-02-08,0.0004381053334120221
2016-02-09,5.4806696750089905e-05
2016-02-10,0.00013539781863657486
2016-02-11,-0.0003324699122483902
2016-02-12,0.0001859146203997611
2016-02-16,-0.0005509538385888453
2016-02-17,0.00021838547883142083
2016-02-18,0.00018213705552475897
2016-02-19,-9.748169259864999e-05
2016-02-22,0.0003932961720605816
2016-02-23,-0.00012423964773653683
2016-02-24,-0.00026776099021552684
2016-02-25,-0.0006345536882403464
2016-02-26,0.00017989710625328396
2016-02-29,0.00026258366909236077
2016-03-01,-0.0002999999999999999
2016-03-02,0.0
2016-03-03,0.0
2016-03-04,0.0
2016-03-07,0.0
2016-03-08,0.0
2016-03-09,0.0
2016-03-10,0.0
2016-03-11,0.0
2016-03-14,0.0
2016-03-15,0.0
2016-03-16,0.0
2016-03-17,0.0
2016-03-18,0.0
2016-03-21,0.0
2016-03-22,0.0
2016-03-23,0.0
2016-03-24,0.0
2016-03-28,0.0
2016-03-29,0.0
2016-03-30,0.0
2016-03-31,0.0
2016-04-01,0.0
2016-04-04,0.0
2016-04-05,0.0
2016-04-06,0.0
2016-04-07,0.0
2016-04-08,0.0
2016-04-11,0.0
2016-04-12,0.0
2016-04-13,0.0
2016-04-14,0.0
2016-04-15,0.0
2016-04-18,0.0
2016-04-19,0.0
2016-04-20,0.0
2016-04-21,0.0
2016-04-22,0.0
2016-04-25,0.0
2016-04-26,0.0
2016-04-27,0.0
2016-04-28,0.0
2016-04-29,0.0
2016-05-02,0.0
2016-05-03,0.0
2016-05-04,0.0
2016-05-05,0.0
2016-05-06,0.0
2016-05-09,0.0
2016-05-10,0.0
2016-05-11,0.0
2016-05-12,0.0
2016-05-13,0.0
2016-05-16,0.0
2016-05-17,0.0
2016-05-18,0.0
2016-05-19,0.0
2016-05-20,0.0
2016-05-23,0.0
2016-05-24,0.0
2016-05-25,0.0
2016-05-26,0.0
2016-05-27,0.0
2016-05-31,0.0
2016-06-01,0.0
2016-06-02,0.0
2016-06-03,0.0
2016-06-06,0.0
2016-06-07,0.0
2016-06-08,0.0
2016-06-09,0.0
2016-06-10,0.0
2016-06-13,0.0
2016-06-14,0.0
2016-06-15,0.0
2016-06-16,0.0
2016-06-17,0.0
2016-06-20,0.0
2016-06-21,0.0
2016-06-22,0.0
2016-06-23,0.0
2016-06-24,0.0
2016-06-27,0.0
2016-06-28,0.0
2016-06-29,0.0
2016-06-30,0.0
2016-07-01,0.0
2016-07-05,0.0
2016-07-06,0.0
2016-07-07,0.0
2016-07-08,0.0
2016-07-11,0.0
2016-07-12,0.0
2016-07-13,0.0
2016-07-14,0.0
2016-07-15,0.0
2016-07-18,0.0
2016-07-19,0.0
2016-07-20,0.0
2016-07-21,0.0
2016-07-22,0.0
2016-07-25,0.0
2016-07-26,0.0
2016-07-27,0.0
2016-07-28,0.0
2016-07-29,0.0
2016-08-01,0.0
2016-08-02,0.0
2016-08-03,0.0
2016-08-04,0.0
2016-08-05,0.0
2016-08-08,0.0
2016-08-09,0.0
2016-08-10,0.0
2016-08-11,0.0
2016-08-12,0.0
2016-08-15,0.0
2016-08-16,0.0
2016-08-17,0.0
2016-08-18,0.0
2016-08-19,0.0
2016-08-22,0.0
2016-08-23,0.0
2016-08-24,0.0
2016-08-25,0.0
2016-08-26,0.0
2016-08-29,0.0
2016-08-30,0.0
2016-08-31,0.0
2016-09-01,0.0
2016-09-02,0.0
2016-09-06,0.0
2016-09-07,0.0
2016-09-08,0.0
2016-09-09,0.0
2016-09-12,0.0
2016-09-13,0.0
2016-09-14,0.0
2016-09-15,0.0
2016-09-16,0.0
2016-09-19,0.0
2016-09-20,0.0
2016-09-21,0.0
2016-09-22,0.0
2016-09-23,0.0
2016-09-26,0.0
2016-09-27,0.0
2016-09-28,-0.00017052361813140178
2016-09-29,-0.0005098435856372031
2016-09-30,0.0027670978831965854
2016-10-03,-0.00032126140530055596
2016-10-04,0.00216184203806373
2016-10-05,0.0007007796758946265
2016-10-06,0.000647187928172069
2016-10-07,0.0008235914238435747
2016-10-10,0.0007669695132870026
2016-10-11,0.0007325655501052158
2016-10-12,-0.00022459110675605664
2016-10-13,-0.00029044691712129035
2016-10-14,0.003936196059471497
2016-10-17,-0.0010677915600751412
2016-10-18,-0.0003609981992106396
2016-10-19,-0.00011054634933616985
2016-10-20,-0.0009498412003589268
2016-10-21,-0.00023912310019997388
2016-10-24,0.0008577178331041722
2016-10-25,-0.0010900704929293868
2016-10-26,0.0017189366431356933
2016-10-27,0.0006879267860595865
2016-10-28,0.0017375132049373269
2016-10-31,-0.0036483139158684985
2016-11-01,-0.0013690177762058782
2016-11-02,0.0023492508729139857
2016-11-03,0.004779138733472405
2016-11-04,-0.0012668265447770824
2016-11-07,-0.001146078324349095
2016-11-08,-0.0033310985954296615
2016-11-09,0.0038317815452837195
2016-11-10,-0.00025360284351105366
2016-11-11,0.0008269392711544992
2016-11-14,-0.00624338569690586
2016-11-15,-0.003940919041791491
2016-11-16,-0.005277488836633006
2016-11-17,0.0030931352849095876
2016-11-18,-0.006430007341431874
2016-11-21,-0.00013207579333946026
2016-11-22,0.0020065942587516273
2016-11-23,-0.0033265702028507115
2016-11-25,-0.0032928732682625875
2016-11-28,-0.0004262642028069958
2016-11-29,-0.0018274428257431792
2016-11-30,0.0032996023452661373
2016-12-01,0.002696124474270876
2016-12-02,0.00016119197839001672
2016-12-05,5.910322041512985e-05
2016-12-06,0.001284795074770642
2016-12-07,-0.0015242302404869913
2016-12-08,0.0038025467511085096
2016-12-09,0.0019896769721884392
2016-12-12,-0.0007083240269443147
2016-12-13,-0.002329892912246755
2016-12-14,-0.002758295595378052
2016-12-15,-0.007811605730870273
2016-12-16,0.0032478829663302
2016-12-19,-0.0015985409950006347
2016-12-20,0.001053894327322365
2016-12-21,-0.0012620797421933408
2016-12-22,-0.0004127233144304566
2016-12-23,0.0005064430168937757
2016-12-27,9.484729405928556e-05
2016-12-28,-0.0004524072895563106
2016-12-29,0.001340917002791942
2016-12-30,0.0021212279720036874
2017-01-03,-0.002560067151380589
2017-01-04,-0.0015165768817187399
2017-01-05,-0.0033692660719928827
2017-01-06,0.0009225351468153213
2017-01-09,-0.001246778451210375
2017-01-10,0.0003911234957475774
2017-01-11,-0.0015602734733132877
2017-01-12,0.002571343264306421
2017-01-13,0.0001408284104712118
2017-01-17,-0.00014746591419895303
2017-01-18,-0.0002886732322039649
2017-01-19,0.00029477953033977205
2017-01-20,0.0023006877689557177
2017-01-23,6.04370942844992e-05
2017-01-24,-0.00039322269222308645
2017-01-25,0.0029383727910280264
2017-01-26,-0.0001811359797436418
2017-01-27,-0.0015097146362293278
2017-01-30,0.001688019601899848
2017-01-31,-0.0004574779477213387
2017-02-01,0.0019879798872487397
2017-02-02,0.00021270321648890982
2017-02-03,0.001983576468842645
2017-02-06,0.0020547307627678383
2017-02-07,-0.003266826424623672
2017-02-08,-0.00472498237042512
2017-02-09,0.0007330085128351459
2017-02-10,-0.000638746388611197
2017-02-13,0.00010699530216009626
2017-02-14,0.00018449280277397563
2017-02-15,0.0009300315872647657
2017-02-16,0.0019282197702856978
2017-02-17,-0.0008768923206111963
2017-02-21,0.0003726663840357381
2017-02-22,0.0010371458087855383
2017-02-23,0.001349642254584017
2017-02-24,-0.0017087049651371131
2017-02-27,-0.0006747576444599938
2017-02-28,-0.0034273623538079957
2017-03-01,0.001406529069208432
2017-03-02,-0.00047725927777292327
2017-03-03,-0.0005594881337050398
2017-03-06,0.003568380451795637
2017-03-07,0.00030991714226750544
2017-03-08,0.0005372663889563277
2017-03-09,0.0023599898923532354
2017-03-10,0.0002629583715099491
2017-03-13,0.002335742040905616
2017-03-14,-0.0011336763534656475
2017-03-15,0.00024762430352588726
2017-03-16,0.0003248080695663127
2017-03-17,-0.0018147615075611054
2017-03-20,0.0015697245390679537
2017-03-21,-0.00401022332270197
2017-03-22,-0.0012404588437913942
2017-03-23,0.0002999684398223234
2017-03-24,-0.0027016453419119197
2017-03-27,-0.0006468474435360981
2017-03-28,0.0007512470505518169
2017-03-29,-0.0007428695993694872
2017-03-30,0.00019748708707875652
2017-03-31,0.00012217598935780098
2017-04-03,-0.001262057215195661
2017-04-04,0.0015293866622389293
2017-04-05,0.0006716311569325694
2017-04-06,-0.00029891932141095083
2017-04-07,-0.0006772572307943142
2017-04-10,-0.0003179695072959965
2017-04-11,-0.00032928198713993236
2017-04-12,-2.476371128518954e-05
2017-04-13,0.0002744068248038534
2017-04-17,0.00030146347973341735
2017-04-18,-0.0006358140827933593
2017-04-19,5.411590231811631e-05
2017-04-20,0.00024149228530473974
2017-04-21,0.0004090741990478657
2017-04-24,0.00018894659793155486
2017-04-25,0.0007563400688989471
2017-04-26,-0.00010438630494906817
2017-04-27,0.0004709318795914578
2017-04-28,-0.0005734897550708743
2017-05-01,-0.00030000000000000003
2017-05-02,0.0
2017-05-03,0.0
2017-05-04,0.0
2017-05-05,0.0
2017-05-08,0.0
2017-05-09,0.0
2017-05-10,0.0
2017-05-11,0.0
2017-05-12,0.0
2017-05-15,0.0
2017-05-16,0.0
2017-05-17,0.0
2017-05-18,0.0
2017-05-19,0.0
2017-05-22,0.0
2017-05-23,0.0
2017-05-24,0.0
2017-05-25,0.0
2017-05-26,0.0
2017-05-30,0.0
2017-05-31,0.0
2017-06-01,0.0
2017-06-02,0.0
2017-06-05,0.0
2017-06-06,0.0
2017-06-07,0.0
2017-06-08,0.0
2017-06-09,0.0
2017-06-12,0.0
2017-06-13,0.0
2017-06-14,0.0
2017-06-15,0.0
2017-06-16,0.0
2017-06-19,0.0
2017-06-20,0.0
2017-06-21,0.0
2017-06-22,0.0
2017-06-23,0.0
2017-06-26,0.0
2017-06-27,0.0
2017-06-28,0.0
2017-06-29,0.0
2017-06-30,0.0
2017-07-03,0.0
2017-07-05,0.0
2017-07-06,0.0
2017-07-07,0.0
2017-07-10,0.0
2017-07-11,0.0
2017-07-12,0.0
2017-07-13,0.0
2017-07-14,0.0
2017-07-17,0.0
2017-07-18,0.0
2017-07-19,0.0
2017-07-20,0.0
2017-07-21,0.0
2017-07-24,0.0
2017-07-25,0.0
2017-07-26,0.0
2017-07-27,0.0
2017-07-28,0.0
2017-07-31,0.0
2017-08-01,0.0
2017-08-02,0.0
2017-08-03,0.0
2017-08-04,0.0
2017-08-07,0.0
2017-08-08,0.0
2017-08-09,0.0
2017-08-10,0.0
2017-08-11,0.0
2017-08-14,0.0
2017-08-15,0.0
2017-08-16,0.0
2017-08-17,0.0
2017-08-18,0.0
2017-08-21,0.0
2017-08-22,0.0
2017-08-23,0.0
2017-08-24,0.0
2017-08-25,0.0
2017-08-28,0.0
2017-08-29,0.0
2017-08-30,0.0
2017-08-31,0.0
2017-09-01,0.0
2017-09-05,0.0
2017-09-06,0.0
2017-09-07,0.0
2017-09-08,0.0
2017-09-11,0.0
2017-09-12,0.0
2017-09-13,0.0
2017-09-14,0.0
2017-09-15,0.0
2017-09-18,0.0
2017-09-19,0.0
2017-09-20,0.0
2017-09-21,0.0
2017-09-22,0.0
2017-09-25,0.0
2017-09-26,0.0
2017-09-27,0.0
2017-09-28,0.0
2017-09-29,0.0
2017-10-02,0.0
2017-10-03,0.0
2017-10-04,0.0
2017-10-05,0.0
2017-10-06,0.0
2017-10-09,0.0
2017-10-10,0.0
2017-10-11,0.0
2017-10-12,0.0
2017-10-13,0.0
2017-10-16,0.0
2017-10-17,0.0
2017-10-18,0.0
2017-10-19,0.0
2017-10-20,0.0
2017-10-23,0.0
2017-10-24,0.0
2017-10-25,0.0
2017-10-26,0.0
2017-10-27,0.0
2017-10-30,0.0
2017-10-31,0.0
2017-11-01,0.0
2017-11-02,0.0
2017-11-03,0.0
2017-11-06,0.0
2017-11-07,0.0
2017-11-08,0.0
2017-11-09,0.0
2017-11-10,0.0
2017-11-13,0.0
2017-11-14,0.0
2017-11-15,0.0
2017-11-16,0.0
2017-11-17,0.0
2017-11-20,0.0
2017-11-21,0.0
2017-11-22,0.0
2017-11-24,0.0
2017-11-27,0.0
2017-11-28,-0.0004673754874900192
2017-11-29,-0.002010197070402467
2017-11-30,0.0012771384378234415
2017-12-01,0.00566136345931383
2017-12-04,0.001777515767194707
2017-12-05,0.0022340709416605103
2017-12-06,-0.0005221018828169674
2017-12-07,-0.002657487389706276
2017-12-08,0.0001833279542280205
2017-12-11,0.0004731758400065145
2017-12-12,0.000365913898352861
2017-12-13,-0.0010372094559505764
2017-12-14,0.0032385876230078825
2017-12-15,0.003003599709493107
2017-12-18,-0.003335503796055956
2017-12-19,-0.002315585552643669
2017-12-20,-0.003919862278357412
2017-12-21,0.0049573216938922395
2017-12-22,0.0009226998691354185
2017-12-26,0.0013944317525884297
2017-12-27,0.0024630635634628937
2017-12-28,-0.00010121076623400356
2017-12-29,-0.0008969940084520714
2018-01-02,-0.003268085851331679
2018-01-03,0.0022590024399617393
2018-01-04,0.0019166945753804855
2018-01-05,-0.0006884936117517017
2018-01-08,-0.00012413109210342358
2018-01-09,-0.00361967220976362
2018-01-10,-0.0013419476001468012
2018-01-11,0.0025483839045378457
2018-01-12,0.0020679814942194284
2018-01-16,0.002647319840161772
2018-01-17,0.0022119404486671207
2018-01-18,-0.00294292838415826
2018-01-19,-0.0015134588483705436
2018-01-22,0.001997396920453432
2018-01-23,-0.001450370977850834
2018-01-24,-0.0012251073123225958
2018-01-25,0.003652828593508744
2018-01-26,0.0020893194635371796
2018-01-29,-0.0014775591129892042
2018-01-30,-0.001975224426378489
2018-01-31,0.004367575163482187
2018-02-01,-0.002007384460688279
2018-02-02,-0.0005670258689139747
2018-02-05,-0.0071290332334512235
2018-02-06,0.0029135024387602856
2018-02-07,-0.0021936142773237494
2018-02-08,-0.0026791209399803988
2018-02-09,-0.0029110799180945114
2018-02-12,0.004363612004069381
2018-02-13,0.000695335617525325
2018-02-14,0.0025382834596382403
2018-02-15,0.0022525920493330154
2018-02-16,0.0001934822587576006
2018-02-20,-0.0014531772095547557
2018-02-21,-0.004589348892386538
2018-02-22,-0.0002528106198474571
2018-02-23,0.0006637112497813557
2018-02-26,-0.0016823933272683464
2018-02-27,0.004442014735608131
2018-02-28,0.001135547734654845
2018-03-01,-0.0018843236610932932
2018-03-02,0.0004621287134356828
2018-03-05,8.675888506107976e-05
2018-03-06,0.0009701314703569068
2018-03-07,-0.0008300801140144099
2018-03-08,0.0006537925786324674
2018-03-09,-0.0012471687161312993
2018-03-12,0.0003161713100148928
2018-03-13,0.0009837952784786678
